Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-01-23,279.3125,279.4617004394531,275.2531018197769,276.5288909127254,280.3880250366921,281.83953347552915,272.4508638735171,0.0
2023-01-24,281.16749572753906,279.3072003173828,276.77608964002496,277.0180535725601,283.99869568593954,286.15216159083695,271.9880241111473,0.0
2023-01-25,283.7899932861328,279.18070037841795,278.06430142210854,277.4646914769561,286.2955780505828,288.43323418782154,271.693610297309,0.0
2023-01-26,286.93499755859375,279.0653005981445,279.13826919770736,277.86852457233687,287.61816515950926,289.350659234664,271.5882396933473,0.0
2023-01-27,289.5999984741211,279.0047006225586,280.7162389403424,278.47708999580476,290.48868946885756,292.44494610278815,271.6464801364475,0.0
2023-01-30,291.4250030517578,279.0156005859375,282.44332464635113,279.17649226575554,293.4910821355861,295.60987296873833,271.8631774525583,0.0
2023-01-31,291.9000015258789,278.98780059814453,283.3129540467953,279.61274964386223,293.3669630767908,294.4426009306887,272.21255982952357,0.0
2023-02-01,293.62249755859375,278.94430053710937,284.5692919772757,280.202852367587,294.7296501139026,295.5682293976779,272.69672619854964,0.0
2023-02-02,295.5175018310547,278.94830078125,286.3860388485123,281.0173898214717,297.8653902095826,299.1471782802333,273.37104703173225,0.0
2023-02-03,299.3824996948242,278.9946008300781,289.20092361631714,282.2244032920528,303.88244440501256,306.4753862246712,274.2187013037411,0.0
2023-02-06,303.36000061035156,278.94900085449217,291.08748688076207,283.16607902027835,306.05245828654347,308.15231862011797,275.2227752120407,0.0
2023-02-07,305.60250091552734,279.04790069580076,292.47665462153236,283.96885235264205,306.5139698646522,307.60906342615965,276.37061460518544,0.0
2023-02-08,307.8424987792969,279.18640075683595,294.410360234963,284.98721297568943,308.95678140974314,310.017500953563,277.64589239049843,0.0
2023-02-09,306.00499725341797,279.31910064697263,295.51698634766063,285.7489296966642,308.5735062218991,308.5813796360125,278.9926517627857,0.0
2023-02-10,304.87999725341797,279.4427005004883,296.20176483663363,286.37494667243897,307.1916687785842,306.09563228931427,280.3825901172779,0.0
2023-02-13,303.9075012207031,279.5292007446289,296.5904589929721,286.89851830183386,305.37403280200044,303.3623994915907,281.79218895052685,0.0
2023-02-14,302.5625,279.6869006347656,297.46929689082583,287.590066949111,305.7117805586569,303.8601177985976,283.2582075330946,0.0
2023-02-15,303.1575012207031,279.9188006591797,298.5004861337142,288.34279059121855,306.68946790057083,305.2202441124092,284.81651014163174,0.0
2023-02-16,305.0125045776367,280.2091006469727,299.67821058346874,289.15820800281705,308.16361128063846,307.1755112146846,286.4072202517662,0.0
2023-02-17,305.9124984741211,280.4870004272461,300.0806302760451,289.7137098130259,307.05651224499996,305.5147273018307,287.97552292435256,0.0
2023-02-21,305.07749938964844,280.7549005126953,300.2005606529717,290.1633011961302,305.42731359700065,303.3404236554868,289.5067885599019,0.0
2023-02-22,301.89749908447266,280.950400390625,299.5149426634648,290.31516913091167,301.647132307073,298.4541936483067,290.9722208093714,0.0
2023-02-23,298.18499755859375,281.09350036621095,298.92994903150384,290.4697037587862,299.0023313798614,295.4975141768761,292.357437039599,0.0
2023-02-24,296.56500244140625,281.34300048828123,298.6955110630705,290.7190880620439,298.0447681679702,294.99596223683164,293.6518507592472,0.0
2023-02-27,294.2375030517578,281.58890045166015,297.9348993981372,290.76349815007103,295.5937368391567,292.4059459471176,294.87154237723644,0.0
2023-02-28,294.21500396728516,281.7930004882812,297.49102195706837,290.8882298292079,294.62772624093105,291.9399487673947,295.99999943485966,0.0
2023-03-01,294.0425033569336,281.90730041503906,297.0542414670964,290.99313665665284,293.8451687482732,291.6379125315084,296.98432055814766,0.0
2023-03-02,292.6375045776367,281.9995004272461,296.40377154765326,291.00125921473193,292.4833303788225,290.46086177105246,297.77283920476464,0.0
2023-03-03,293.07749938964844,282.1380001831055,296.0933508584954,291.1036808236142,292.42801142753353,291.04643132612324,298.4125615814586,0.0
2023-03-06,294.5124969482422,282.4438000488281,296.49186661677425,291.4403814474528,294.62508889238853,294.5308055679389,298.9452777438694,0.0
2023-03-07,296.1274948120117,282.77989990234374,296.8838802171313,291.7771967446841,296.3558133028721,297.0132217854723,299.34777775517216,0.0
2023-03-08,297.41249084472656,283.11579986572264,296.82344867489735,291.9563140515595,296.28524659073236,296.82212332624425,299.6473456488715,0.0
2023-03-09,298.4649963378906,283.46739990234374,296.9341774138674,292.18648997227154,296.7750778399273,297.41356512519513,299.871080280822,0.0
2023-03-10,296.70999908447266,283.70579986572267,296.45926921863054,292.2050767608695,295.2727657004244,295.2610031209757,300.0170370973187,0.0
2023-03-13,293.8424987792969,283.9838998413086,295.5804601703526,292.06160923522566,292.72716973671925,291.8823232844102,300.0316050023209,0.0
2023-03-14,292.4300003051758,284.1972998046875,295.03707597770756,292.0077736109506,291.70130631563546,290.82316837894246,299.89907413058813,0.0
2023-03-15,292.31749725341797,284.4561996459961,295.29628921565643,292.2182337998094,293.4090989344539,293.4987678216459,299.64879626992314,0.0
2023-03-16,293.88499450683594,284.7405996704102,295.70003404487613,292.4816528726245,295.2221211789008,296.03543058803064,299.34077152205106,0.0
2023-03-17,298.4499969482422,285.11759979248046,296.9344744361506,293.04398528857183,299.36757203303455,301.50670466545023,299.01070969193074,0.0
2023-03-20,302.11749267578125,285.41699951171876,297.87064231622145,293.5273261923202,301.79635320617126,304.22038574118204,298.69617254940084,0.0
2023-03-21,304.26749420166016,285.6921994018555,298.7705710838822,294.0156241564836,303.7129241556851,306.10356559669736,298.41499959686655,0.0
2023-03-22,307.1199951171875,285.9534994506836,300.056062779402,294.6562366870409,306.60301088816203,309.2629211309175,298.1738266179591,0.0
2023-03-23,306.94749450683594,286.23539947509767,300.72983303944943,295.1060934286421,307.08294537548335,309.01828351802845,297.9718202190635,0.0
2023-03-24,308.0449981689453,286.6041995239258,301.732073813232,295.6807294984917,308.6583871948497,310.424980269916,297.8207088517554,0.0
2023-03-27,309.2750015258789,286.9008996582031,302.7496227952717,296.27753649347034,310.12073974488766,311.6878691856506,297.7458012898763,0.0
2023-03-28,308.8800048828125,287.20899963378906,303.41744356995974,296.76733261397675,310.3206146152415,311.2621971979285,297.78842455075113,0.0
2023-03-29,309.1300048828125,287.5290997314453,303.8288381864303,297.17354836051595,309.7957050648457,310.0138291414637,297.9115416915328,0.0
2023-03-30,309.8725051879883,287.9994998168945,304.8167451904772,297.7835435453237,311.36873675195176,311.8134889069965,298.0869736848054,0.0
