Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-04-05,176.85249710083008,182.59779907226562,176.564373002053,180.61611473923077,175.90910243205855,177.36286983612553,180.6161400123879,0.0
2023-04-06,176.4650001525879,182.58779907226562,176.23833209987146,180.3420281157584,175.11587630096176,175.98171594058547,179.84033749427326,0.0
2023-04-10,175.3375015258789,182.472899017334,175.9774062431489,180.08889954471584,174.64237474279477,175.18457138386447,179.12558435510704,0.0
2023-04-11,174.65500259399414,182.36139907836915,175.95213888279633,179.91867694775718,174.97883895116863,175.5668284737906,178.46382503744996,0.0
2023-04-12,175.10250091552734,182.28469909667967,176.0841233835701,179.80966633112237,175.72542226675455,176.47872930943097,177.871571905819,0.0
2023-04-13,175.65499877929688,182.167599029541,176.05699815627014,179.65393415686796,175.79181757501252,176.40409896172926,177.33181880432883,0.0
2023-04-14,176.7249984741211,182.10679901123046,176.29177593547374,179.59571945568993,176.6750383819924,177.46385544875636,176.8634854540413,0.0
2023-04-17,176.91499710083008,182.0464990234375,176.31602244340445,179.47466841366213,176.70249677157827,177.29504997204094,176.44931877983942,0.0
2023-04-18,177.3249969482422,181.99709899902345,176.58979759185303,179.44741733524634,177.52957158840945,178.2536995869571,176.0807076913339,0.0
2023-04-19,177.86999893188477,181.9496990966797,176.74870944526222,179.39142232404012,177.835318536356,178.45155808241506,175.7807694423346,0.0
2023-04-20,177.88999938964844,181.885099029541,176.9155195069075,179.34664681352865,178.12118247440006,178.6399376163673,175.56083118768385,0.0
2023-04-21,178.09500122070312,181.8064990234375,176.9615730984813,179.26753918525702,177.97808875495193,178.26347548374622,175.40857814270774,0.0
2023-04-24,177.79000091552734,181.7262989807129,177.02806470516293,179.20055764184687,177.94338375946327,178.0950159023249,175.31367078239535,0.0
2023-04-25,177.64500045776367,181.68229904174805,177.07383556474701,179.1314973145036,177.86263887212826,177.89941730027314,175.27867084079318,0.0
2023-04-26,176.3474998474121,181.5891990661621,176.62785356405038,178.89333650700056,176.21725492919248,175.6152261975886,175.28601658197098,0.0
2023-04-27,174.86249923706055,181.4293991088867,176.04586976687963,178.59901345310843,174.43671957006933,173.345752548702,175.3233932212547,0.0
2023-04-28,173.89249801635742,181.29659896850586,175.78299453452934,178.4060637278961,173.99970571602148,173.06298949087972,175.37123282161758,0.0
2023-05-01,173.3324966430664,181.1680989074707,175.71821702494057,178.28030621885506,174.2544298659072,173.69417030226074,175.43401072937763,0.0
2023-05-02,173.89249801635742,181.09239898681642,175.6717488056972,178.16340532709276,174.49127820239312,174.20481552134902,175.5153380028995,0.0
2023-05-03,173.96999740600586,181.00869888305664,175.23044304375063,177.90988362005925,173.379207934453,172.8141955923754,175.59857879450294,0.0
2023-05-04,173.63249969482422,180.93659896850585,174.9081717978909,177.691019346162,172.82711628133544,172.2756835176173,175.6752146497185,0.0
2023-05-05,172.43249893188477,180.8321989440918,174.4072631421727,177.40503980868453,171.75909018888368,171.04612471942932,175.7377146968135,0.0
2023-05-08,172.21999740600586,180.79049896240235,174.41201134284714,177.28913359041448,172.4791907366514,172.30297960340604,175.78101720927674,0.0
2023-05-09,172.80749893188477,180.7237989807129,174.37178819939237,177.16208549993073,172.87488953295198,172.96894333011699,175.81922714798537,0.0
2023-05-10,173.1074981689453,180.64529891967774,174.27825604160313,177.01962555629424,172.98793976525067,173.1715946057919,175.82169634030186,0.0
2023-05-11,174.11000061035156,180.58749893188477,174.2928946661039,176.91727006749767,173.39877603229615,173.74794543069177,175.80823964248466,0.0
2023-05-12,173.7650032043457,180.56139907836913,174.1570182947824,176.76637240772456,173.21976166675714,173.46914631696592,175.7705854251061,0.0
2023-05-15,173.43250274658203,180.5448991394043,173.9973497309948,176.6076663152324,172.97320010184504,173.12206804578372,175.69688180052202,0.0
2023-05-16,173.75750350952148,180.5730992126465,174.089866631002,176.53794348530988,173.56487296478215,173.93699309318748,175.58793126800913,0.0
2023-05-17,173.22500228881836,180.56669921875,173.88877020303377,176.3709411042981,173.07614765308,173.21461398104762,175.44629551451882,0.0
2023-05-18,173.98749923706055,180.56889923095704,174.13668408238527,176.36109871730594,174.11391618027992,174.62590503003563,175.28830172691815,0.0
2023-05-19,175.10499954223633,180.60479919433592,174.47594167783336,176.39360908678893,175.24353383188293,176.04241863359204,175.1172215026102,0.0
2023-05-22,175.42499923706055,180.62199920654297,174.6575037814471,176.3824857587086,175.6555472141101,176.3855457347257,174.96283882046924,0.0
2023-05-23,176.9199981689453,180.6723991394043,175.05778052871378,176.4561226293635,176.71141171731952,177.60512709171533,174.84135733710394,0.0
2023-05-24,177.24499893188477,180.74129913330077,175.3202491554069,176.4939261471253,177.1467096293136,177.9163396367566,174.7459869855716,0.0
2023-05-25,176.8324966430664,180.74819900512696,175.34466516993206,176.4565127582865,176.75943007676256,177.13124672459108,174.661789458475,0.0
2023-05-26,176.34749603271484,180.74629898071288,175.21414661426658,176.36683571584842,175.96959544931724,175.90712931150566,174.57425859239368,0.0
2023-05-30,175.81999588012695,180.77379898071288,175.3181296456243,176.35833122182373,176.1049158584514,176.06395855580877,174.50641909940742,0.0
2023-05-31,175.33999633789062,180.77319900512694,175.3383374627772,176.32466777674546,175.95932623908422,175.83469514915328,174.45317835866666,0.0
2023-06-01,174.89749908447266,180.77409912109374,175.16407821940845,176.2244751797471,175.22497737121176,174.83427787951683,174.42685124903548,0.0
2023-06-02,175.26749801635742,180.75479904174804,175.21806885019475,176.20194440310044,175.37359143647183,175.11631233511847,174.41253031036,0.0
2023-06-05,176.73500061035153,180.79619903564452,175.9738394526697,176.43012403633236,177.77296427199033,178.41654899100172,174.42833281152042,0.0
