Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-02-14,339.4449996948242,326.2477996826172,338.8402668227365,335.6615633445761,340.40939777575545,340.4250835445527,336.7500020721812,0.0
2023-02-15,339.875,326.64109985351564,339.09579436104065,335.8767916445706,340.7984129316532,340.879281890048,337.010619269477,0.0
2023-02-16,341.02000427246094,327.0525,339.38070650770015,336.10397682609323,341.24824274502106,341.39529009515434,337.28537222779823,0.0
2023-02-17,340.6850051879883,327.4678002929688,339.159518521891,336.15449354668357,340.0154082173382,339.6079673836648,337.5508041381836,0.0
2023-02-21,339.62001037597656,327.92350036621093,339.06290630166615,336.2383730236878,339.44537617959946,338.88834998572526,337.8053100962698,0.0
2023-02-22,337.1475067138672,328.32300048828125,338.19480559699497,336.04245030339933,336.49993789388765,335.00432936001073,338.0140752910096,0.0
2023-02-23,334.3625030517578,328.6609002685547,337.3420481949309,335.8255638529387,334.14205592019846,332.2211557117915,338.1730257199134,0.0
2023-02-24,332.93250274658203,329.05550048828127,336.71182210711356,335.6623702297105,332.9021375698389,331.1189925746924,338.2819145108447,0.0
2023-02-27,330.38999938964844,329.4637005615234,335.7571746603236,335.3661882515323,330.7812982681276,328.8225216418224,338.3451860215929,0.0
2023-02-28,329.8424987792969,329.8064004516602,335.0130438688418,335.1185632896417,329.6559098679011,327.9697061049955,338.3466057483061,0.0
2023-03-01,328.8550033569336,330.04070037841797,334.0749286945268,334.78290466344276,328.01542831500876,326.37738110652623,338.26793293894076,0.0
2023-03-02,327.6875,330.2828002929688,333.28882550424225,334.4773243518148,327.0625006448074,325.73956274906,338.13500091175973,0.0
2023-03-03,328.2675018310547,330.5949002075195,332.9722896076544,334.3188144186326,327.6885277889924,327.1804724028773,337.96432193709006,0.0
2023-03-06,329.5550003051758,331.0073001098633,333.10981203542286,334.3145420973425,329.5564401922893,330.08070613595487,337.77660586510177,0.0
