Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-05-18,412.52000427246094,401.8277001953125,411.50202116311175,407.62233908691553,413.00071189627516,413.2925877542839,411.1053084385248,0.0
2023-05-19,414.4300079345703,402.2128002929687,412.36068669902807,408.07760269753214,415.3661969375308,416.37246043369737,411.1846600756233,0.0
2023-05-22,415.83250427246094,402.56990020751954,413.0561654121593,408.4910828978008,416.81505421299573,417.98105319076734,411.28811673764835,0.0
2023-05-23,417.9675064086914,402.9438003540039,413.69325909357934,408.89501212397244,417.8757253394453,418.99138116275805,411.43407355414496,0.0
2023-05-24,417.68250274658203,403.3181002807617,413.7373410096141,409.0987611246872,416.899121794061,417.2298213614771,411.5758945794753,0.0
2023-05-25,415.64749908447266,403.59460021972654,413.4431916016441,409.17685766622327,415.08173050676805,414.54794332692546,411.6874070344148,0.0
2023-05-26,414.6549987792969,403.9168002319336,413.57728074551557,409.391513926139,415.04052983723915,414.5353929052139,411.7751540195795,0.0
2023-05-30,414.9624938964844,404.3088000488281,414.29313721975655,409.80836065403855,416.93173821329805,417.14527882775263,411.8812343456127,0.0
2023-05-31,416.4849929809571,404.67299987792967,414.9472322704271,410.2151323711317,418.3232429243502,418.86542536620016,412.028456699701,0.0
2023-06-01,418.1749954223633,405.05769989013675,415.2697626963263,410.51456821687776,418.4492807634651,418.76317178495515,412.22876541702834,0.0
2023-06-02,419.9674987792969,405.39510009765627,415.9975676549821,410.9579600746122,419.9351744335538,420.563253828879,412.44845684663755,0.0
2023-06-05,421.9425048828125,405.79570037841796,417.3222838519562,411.6231981780147,423.1575418953028,424.61249971804904,412.70052488350575,0.0
2023-06-06,423.6725082397461,406.1609005737305,418.4086974354639,412.2301840184954,425.11515329540055,426.67609011522063,413.01033990177103,0.0
2023-06-07,426.2175064086914,406.4860006713867,419.4777309181131,412.84983579324324,426.7822160670691,428.28052206537063,413.36580300036775,0.0
2023-06-08,427.4000015258789,406.78190063476563,420.26353723754215,413.3871393073498,427.36624359434796,428.4016372327133,413.77135863127535,0.0
2023-06-09,427.70249938964844,407.08820068359375,421.2487003092396,414.0045536734388,428.63617713209504,429.56325759293094,414.2391364957079,0.0
2023-06-12,428.4024963378906,407.40950073242186,422.20995515226747,414.6279499507623,429.74588375120373,430.51837014892857,414.7625316101828,0.0
2023-06-13,429.8449935913086,407.8326007080078,423.49773655679064,415.37984750785364,431.8662581959789,432.87099323355676,415.36364275143467,0.0
2023-06-14,432.37249755859375,408.3128005981445,424.96021067960464,416.21441988768186,434.3302527374051,435.59999095240823,416.02154399730546,0.0
2023-06-15,434.384994506836,408.7258004760742,426.317964234736,417.03665264915855,436.187595325828,437.40186536782113,416.7144760320216,0.0
2023-06-16,437.5599975585938,409.14550048828124,428.1270799979345,418.039199698231,439.3671953104012,440.98517350261864,417.4427167162483,0.0
2023-06-20,438.9749984741211,409.53810028076174,429.386292382062,418.8792811458379,440.40104645881513,441.50721801184176,418.1902165354034,0.0
2023-06-21,439.10499572753906,409.9064001464844,430.25225908136446,419.5969974766407,440.20426943310366,440.48435132406047,419.0037966127749,0.0
2023-06-22,438.5449981689453,410.20830017089844,430.77311945470257,420.19871726859145,439.15096458198053,438.53283766663134,419.90592608039765,0.0
2023-06-23,437.02249908447266,410.5166003417969,431.4105517114719,420.8384098342909,438.87361362835736,437.9063913235317,420.8781791027681,0.0
2023-06-26,435.45999908447266,410.8428002929688,431.6104894607615,421.3235947009257,437.4135582717323,435.7990670645408,421.86280869848935,0.0
2023-06-27,434.0250015258789,411.0924002075195,431.59154645861094,421.72033605950315,435.67378412590426,433.5354348232515,422.8446605352708,0.0
2023-06-28,434.33250427246094,411.3461004638672,432.1002650107358,422.2870168156148,436.0937813602725,434.3983483316425,423.8437963415075,0.0
